adopter,state,bill_win,bill_sum,cf,income,educ,sqft,kids,n_peo,age,retire,party
Adopter,California,1000,50,0.18700047,175000,Graduate Degree,"(2000,3000]",0,2,60,1,Independent
Adopter,California,260,200,0.18700047,175000,Graduate Degree,"(3000,4000]",0,2,69,1,Democrat
Adopter,California,100,100,0.18700047,37500,Bachelor Degree,"(1000,1500]",0,1,62,1,Independent
Adopter,California,45,85,0.185442682,125000,Bachelor Degree,"(1000,1500]",0,2,74,1,Democrat
Adopter,California,162,152,0.18700047,125000,Graduate Degree,"(2000,3000]",0,2,74,1,Republican
Adopter,California,400,550,0.18700047,17500,Bachelor Degree,"(4000,5000+]",0,1,83,1,Republican
Adopter,California,180,300,0.194651838,250000,Graduate Degree,"(1500,2000]",1,2,35,0,Democrat
Adopter,California,200,300,0.18700047,62500,Some College,"(2000,3000]",0,2,64,1,Independent
Adopter,California,170,170,0.185442682,87500,Bachelor Degree,"(1500,2000]",0,3,53,0,Republican
Adopter,California,220,180,0.18700047,175000,Graduate Degree,"(2000,3000]",1,2,54,1,Independent
Adopter,California,400,500,0.18700047,37500,Some College,"(2000,3000]",0,1,88,1,Democrat
Adopter,California,100,150,0.18700047,350000,Graduate Degree,"(2000,3000]",0,4,57,0,Republican
Adopter,California,300,500,0.185442682,125000,Bachelor Degree,"(1500,2000]",0,2,65,0,Independent
Adopter,California,216,190,0.18700047,125000,Bachelor Degree,"(1500,2000]",0,2,61,0,Democrat
Adopter,California,184,275,0.185442682,17500,Graduate Degree,"(1000,1500]",0,2,71,1,Republican
Adopter,California,50,120,0.186221576,175000,Graduate Degree,"(1000,1500]",0,3,83,1,Democrat
Adopter,California,500,1000,0.185442682,350000,Graduate Degree,"(4000,5000+]",1,2,44,0,Republican
Adopter,California,85,115,0.18700047,175000,Graduate Degree,"(1000,1500]",0,1,60,0,Independent
Adopter,California,150,100,0.18700047,87500,Graduate Degree,"(2000,3000]",0,2,72,0,Independent
Adopter,California,100,280,0.18700047,175000,Bachelor Degree,"(1500,2000]",0,2,58,1,Republican
Adopter,California,50,150,0.185442682,125000,Graduate Degree,"(2000,3000]",0,2,69,1,Republican
Adopter,California,25,20,0.18700047,62500,Bachelor Degree,"(1000,1500]",0,1,82,1,Republican
Adopter,California,125,130,0.18700047,250000,Graduate Degree,"(2000,3000]",0,1,42,0,Democrat
Adopter,California,130,120,0.18700047,87500,Bachelor Degree,"(2000,3000]",0,3,61,0,Democrat
Adopter,California,150,150,0.18700047,350000,Bachelor Degree,"(3000,4000]",0,2,68,1,Democrat
Adopter,California,60,150,0.192908626,62500,Some College,"(1000,1500]",0,2,61,1,Republican
Adopter,California,125,170,0.18700047,175000,Graduate Degree,"(1500,2000]",0,2,58,0,Independent
Adopter,California,120,40,0.18700047,87500,Graduate Degree,"(1000,1500]",0,1,73,0,Independent
Adopter,California,250,500,0.18700047,87500,Bachelor Degree,"(2000,3000]",0,2,66,0,Independent
Adopter,California,245,245,0.185442682,125000,Graduate Degree,"(1500,2000]",0,2,59,1,Republican
Adopter,California,88,63,0.18700047,87500,Bachelor Degree,"(1500,2000]",0,2,78,1,Democrat
Adopter,California,75,250,0.186221576,250000,Bachelor Degree,"(2000,3000]",0,2,67,1,Independent
Adopter,California,300,350,0.18700047,175000,Graduate Degree,"(2000,3000]",0,2,67,0,Independent
Adopter,California,310,475,0.18700047,87500,Bachelor Degree,"(1000,1500]",0,2,63,0,Republican
Adopter,California,300,200,0.185442682,175000,High School or Less,"(3000,4000]",0,4,61,0,Republican
Adopter,California,150,300,0.18700047,175000,Bachelor Degree,"(1500,2000]",0,4,56,0,Democrat
Adopter,California,220,450,0.18700047,125000,Some College,"(2000,3000]",1,3,52,0,Democrat
Adopter,California,100,225,0.18700047,125000,Some College,"(2000,3000]",0,2,68,1,Independent
Adopter,California,110,300,0.18700047,125000,Bachelor Degree,"(2000,3000]",1,4,58,1,Republican
Adopter,New York,100,90,0.135188008,125000,Graduate Degree,"(2000,3000]",0,2,85,1,Democrat
Adopter,New York,150,50,0.133203871,250000,Graduate Degree,"(2000,3000]",0,2,46,0,Democrat
Adopter,New York,185,350,0.133203871,350000,Graduate Degree,"(1500,2000]",0,2,57,0,Democrat
Adopter,New York,600,150,0.133648961,125000,Graduate Degree,"(3000,4000]",0,2,61,1,Democrat
Adopter,New York,248,325,0.133203871,250000,High School or Less,"(1500,2000]",0,2,58,0,Democrat
Adopter,New York,200,150,0.135188008,175000,Graduate Degree,"(2000,3000]",0,2,69,1,Independent
Adopter,New York,60,35,0.134105803,62500,Graduate Degree,"(1000,1500]",0,2,57,0,Independent
Adopter,New York,900,60,0.133203871,87500,Bachelor Degree,"(1500,2000]",0,2,52,0,Democrat
Adopter,California,200,600,0.182302849,175000,Some College,"(3000,4000]",1,4,56,0,Democrat
Adopter,California,130,120,0.18700047,175000,Bachelor Degree,"(1500,2000]",1,2,44,0,Democrat
Adopter,California,300,550,0.18700047,250000,Bachelor Degree,"(2000,3000]",1,3,55,0,Democrat
Adopter,California,50,60,0.18700047,17500,High School or Less,"(1000,1500]",1,1,34,0,Independent
Adopter,California,230,350,0.175911423,250000,Graduate Degree,"(2000,3000]",0,2,60,0,Independent
Adopter,California,50,20,0.182273476,125000,Graduate Degree,"(1500,2000]",1,1,52,0,Independent
Adopter,California,350,250,0.171106164,125000,Bachelor Degree,"(2000,3000]",1,2,60,1,Independent
Adopter,California,140,60,0.171106164,350000,Bachelor Degree,"(2000,3000]",0,1,55,0,Democrat
Adopter,California,200,160,0.171106164,62500,Some College,"(1500,2000]",0,3,83,1,Democrat
Adopter,California,200,150,0.171106164,87500,Bachelor Degree,"(1500,2000]",0,3,66,1,Democrat
Adopter,California,150,75,0.171106164,350000,Graduate Degree,"(1500,2000]",1,4,50,0,Democrat
Adopter,California,150,80,0.175911423,125000,Graduate Degree,"(1500,2000]",1,2,50,0,Independent
Adopter,California,80,60,0.171106164,250000,Graduate Degree,"(2000,3000]",1,2,48,0,Independent
Adopter,California,70,70,0.171106164,175000,Graduate Degree,"(1500,2000]",1,2,49,0,Democrat
Adopter,California,280,100,0.171106164,250000,Graduate Degree,"(2000,3000]",1,4,62,0,Democrat
Adopter,California,330,175,0.171106164,87500,Bachelor Degree,"(1500,2000]",0,2,76,1,Democrat
Adopter,California,88,125,0.171106164,37500,Graduate Degree,"(1500,2000]",0,2,67,0,Democrat
Adopter,California,225,90,0.171106164,37500,Graduate Degree,"(1000,1500]",0,4,69,0,Independent
Adopter,California,155,500,0.194651838,250000,Some College,"(1500,2000]",0,2,52,0,Republican
Adopter,California,150,450,0.185442682,87500,Some College,"(2000,3000]",0,2,68,1,Republican
Adopter,California,185,300,0.185442682,125000,Bachelor Degree,"(1500,2000]",0,4,49,0,Republican
Adopter,California,175,375,0.185442682,250000,Some College,"(2000,3000]",0,2,57,0,Independent
Adopter,California,185,185,0.185442682,62500,Some College,"(2000,3000]",0,2,64,1,Independent
Adopter,California,225,180,0.183624927,125000,Some College,"(2000,3000]",1,3,51,0,Independent
Adopter,California,300,850,0.17088196,350000,Bachelor Degree,"(4000,5000+]",0,2,55,0,Republican
Adopter,California,250,350,0.19017926,175000,Graduate Degree,"(2000,3000]",0,3,62,0,Republican
Adopter,California,140,600,0.181662272,125000,Some College,"(2000,3000]",0,2,60,1,Independent
Adopter,California,125,125,0.183624927,250000,Graduate Degree,"(2000,3000]",0,2,64,0,Republican
Adopter,California,125,120,0.189795037,125000,Bachelor Degree,"(2000,3000]",0,2,62,0,Independent
Adopter,California,150,90,0.183624927,125000,Graduate Degree,"(2000,3000]",0,2,59,0,Independent
Adopter,California,175,225,0.181662272,250000,Graduate Degree,"(3000,4000]",0,2,66,1,Republican
Adopter,California,180,250,0.181662272,175000,Bachelor Degree,"(2000,3000]",1,3,42,0,Republican
Adopter,California,60,360,0.181662272,62500,Graduate Degree,"(1500,2000]",0,3,58,1,Republican
Adopter,California,175,300,0.181662272,87500,Graduate Degree,"(2000,3000]",0,2,45,0,Republican
Adopter,California,150,250,0.18700047,175000,Bachelor Degree,"(1500,2000]",1,2,46,0,Republican
Adopter,California,180,130,0.182273476,125000,Bachelor Degree,"(2000,3000]",0,2,71,1,Independent
Adopter,California,350,150,0.171184243,125000,Some College,"(1000,1500]",1,2,50,0,Democrat
Adopter,California,150,80,0.171184243,175000,Bachelor Degree,"(2000,3000]",0,1,56,0,Democrat
Adopter,California,100,250,0.175098528,62500,Bachelor Degree,"(2000,3000]",1,2,41,0,Independent
Adopter,California,75,140,0.175098528,87500,Graduate Degree,"(1500,2000]",0,2,63,0,Democrat
Adopter,California,122,165,0.169954729,62500,Some College,"(2000,3000]",0,2,64,1,Republican
Adopter,California,125,60,0.182273476,62500,Some College,"(1500,2000]",0,2,72,1,Republican
Adopter,California,250,200,0.172770336,125000,Some College,"(2000,3000]",0,1,64,0,Democrat
Adopter,California,60,90,0.169027499,125000,Bachelor Degree,"(1500,2000]",0,2,36,0,Republican
Adopter,California,60,260,0.177295933,125000,Some College,"(1500,2000]",0,2,47,0,Independent
Adopter,California,180,180,0.172051015,62500,Graduate Degree,"(2000,3000]",0,1,69,1,Democrat
Adopter,California,150,175,0.173676259,62500,High School or Less,"(1500,2000]",1,3,70,1,Independent
Adopter,California,220,359,0.173676259,125000,Some College,"(2000,3000]",0,2,64,1,Democrat
Adopter,California,660,350,0.177750341,175000,Bachelor Degree,"(2000,3000]",0,3,67,1,Republican
Adopter,California,120,140,0.181662272,175000,Bachelor Degree,"(1500,2000]",0,1,46,0,Republican
Adopter,California,140,220,0.182273476,125000,Bachelor Degree,"(1500,2000]",1,2,50,0,Republican
Adopter,California,200,100,0.181662272,62500,Some College,"(2000,3000]",0,2,63,0,Independent
Adopter,California,75,275,0.177295933,175000,Some College,"(1500,2000]",1,2,37,0,Independent
Adopter,California,100,250,0.173451732,125000,Bachelor Degree,"(2000,3000]",1,2,45,0,Independent
Adopter,California,500,600,0.165239734,175000,Some College,"(2000,3000]",1,2,52,0,Independent
Adopter,California,75,300,0.194651838,175000,Some College,"(1500,2000]",0,2,60,1,Republican
Adopter,California,120,180,0.175098528,62500,Some College,"(1500,2000]",1,2,32,0,Democrat
Adopter,California,15,125,0.192908626,62500,Some College,"(1500,2000]",0,1,88,1,Republican
Adopter,California,140,225,0.172770336,175000,Some College,"(1500,2000]",0,4,48,0,Republican
Adopter,California,80,95,0.182273476,87500,Graduate Degree,"(2000,3000]",0,2,61,1,Democrat
Adopter,California,175,275,0.194651838,175000,Bachelor Degree,"(3000,4000]",0,2,59,1,Independent
Adopter,California,300,300,0.182273476,250000,Bachelor Degree,"(2000,3000]",0,4,55,0,Democrat
Adopter,California,175,70,0.174354629,125000,Bachelor Degree,"(0,1000]",0,2,51,0,Independent
Adopter,California,100,80,0.182321857,62500,Graduate Degree,"(1500,2000]",0,4,65,0,Democrat
Adopter,California,417,417,0.185442682,87500,Some College,"(1500,2000]",1,2,43,0,Independent
Adopter,California,190,250,0.175098528,87500,High School or Less,"(1500,2000]",0,4,52,0,Independent
Adopter,California,250,450,0.173676259,175000,Bachelor Degree,"(4000,5000+]",1,2,47,0,Republican
Adopter,California,88,225,0.177750341,250000,Bachelor Degree,"(2000,3000]",0,2,70,1,Republican
Adopter,Arizona,80,125,0.199905379,175000,Graduate Degree,"(2000,3000]",0,2,52,0,Democrat
Adopter,California,55,250,0.192908626,62500,Bachelor Degree,"(2000,3000]",0,2,72,1,Republican
Adopter,New York,160,125,0.137172145,125000,High School or Less,"(1500,2000]",0,2,57,0,Democrat
Adopter,New York,150,30,0.133871506,62500,Graduate Degree,"(0,1000]",0,2,84,1,Independent
Adopter,New York,125,100,0.135007735,62500,Bachelor Degree,"(1500,2000]",0,2,61,1,Independent
Adopter,New York,107,107,0.13342706,17500,Some College,"(1000,1500]",0,1,66,1,Democrat
Adopter,New York,100,150,0.130979636,175000,Graduate Degree,"(2000,3000]",0,2,57,0,Independent
Adopter,California,230,260,0.165239734,62500,Bachelor Degree,"(1000,1500]",0,2,60,1,Republican
Adopter,California,380,380,0.181662272,125000,Some College,"(1500,2000]",0,2,45,0,Independent
Adopter,California,330,360,0.181662272,125000,Bachelor Degree,"(3000,4000]",0,2,71,1,Independent
Adopter,California,464,389,0.181662272,250000,Bachelor Degree,"(2000,3000]",1,2,39,0,Democrat
Adopter,California,200,200,0.181662272,125000,High School or Less,"(2000,3000]",0,2,66,0,Independent
Adopter,California,95,35,0.177295933,125000,Some College,"(2000,3000]",0,2,84,1,Republican
Adopter,California,450,400,0.175261569,125000,Bachelor Degree,"(2000,3000]",0,3,64,0,Democrat
Adopter,California,300,400,0.177295933,250000,Bachelor Degree,"(3000,4000]",1,2,50,0,Democrat
Adopter,California,275,250,0.177295933,87500,Some College,"(2000,3000]",0,2,70,1,Democrat
Adopter,California,140,180,0.173227205,62500,Some College,"(1500,2000]",0,1,63,1,Independent
Adopter,California,200,250,0.177295933,175000,Graduate Degree,"(4000,5000+]",0,1,70,0,Independent
Adopter,California,250,350,0.177295933,125000,Graduate Degree,"(3000,4000]",1,2,43,0,Independent
Adopter,California,250,330,0.185442682,175000,Bachelor Degree,"(2000,3000]",1,2,44,0,Democrat
Adopter,California,200,450,0.18700047,250000,Graduate Degree,"(2000,3000]",1,2,50,0,Republican
Adopter,California,75,75,0.185442682,175000,Bachelor Degree,"(2000,3000]",0,2,64,0,Republican
Adopter,California,150,130,0.185442682,125000,Some College,"(1500,2000]",0,3,65,1,Republican
Adopter,California,300,600,0.185442682,350000,Graduate Degree,"(2000,3000]",0,2,65,0,Republican
Adopter,California,1000,1000,0.17088196,350000,Bachelor Degree,"(4000,5000+]",1,2,45,0,Republican
Adopter,California,200,325,0.181662272,125000,Some College,"(3000,4000]",0,2,63,1,Democrat
Adopter,California,400,400,0.192908626,175000,Bachelor Degree,"(3000,4000]",0,2,75,1,Republican
Adopter,California,60,60,0.183624927,37500,Graduate Degree,"(1500,2000]",1,1,60,0,Democrat
Adopter,California,250,400,0.181662272,175000,Graduate Degree,"(3000,4000]",0,2,67,1,Independent
Adopter,California,230,230,0.192908626,125000,Some College,"(1500,2000]",0,3,53,0,Republican
Adopter,California,215,250,0.185442682,250000,Bachelor Degree,"(3000,4000]",1,2,43,0,Republican
Adopter,California,200,600,0.181662272,175000,Graduate Degree,"(3000,4000]",0,2,70,1,Democrat
Adopter,California,200,500,0.181662272,125000,Bachelor Degree,"(2000,3000]",1,2,45,0,Republican
Adopter,California,75,125,0.181662272,125000,Graduate Degree,"(2000,3000]",0,2,58,0,Independent
Adopter,California,200,600,0.192908626,87500,High School or Less,"(2000,3000]",0,2,74,0,Republican
Adopter,California,160,170,0.183624927,87500,Some College,"(1500,2000]",0,1,74,1,Republican
Adopter,California,85,160,0.192908626,125000,Some College,"(1500,2000]",0,2,53,0,Republican
Adopter,California,80,225,0.181662272,125000,Some College,"(1500,2000]",1,2,48,0,Republican
Adopter,California,135,155,0.192908626,87500,High School or Less,"(2000,3000]",0,2,66,1,Independent
Adopter,California,175,300,0.181662272,175000,Some College,"(2000,3000]",0,2,59,0,Independent
Adopter,California,200,250,0.181662272,87500,Graduate Degree,"(1000,1500]",1,2,44,0,Independent
Adopter,California,250,1000,0.187285449,62500,Some College,"(1000,1500]",0,2,69,1,Republican
Adopter,California,125,125,0.181662272,17500,Some College,"(1000,1500]",0,2,62,1,Republican
Adopter,California,175,75,0.181662272,37500,Some College,"(1000,1500]",0,3,78,1,Republican
Adopter,California,200,450,0.192908626,87500,Graduate Degree,"(3000,4000]",1,2,50,0,Republican
Adopter,California,150,200,0.192908626,175000,Some College,"(2000,3000]",1,2,45,0,Republican
Adopter,California,150,500,0.181662272,175000,Bachelor Degree,"(2000,3000]",1,2,44,0,Republican
Adopter,California,160,160,0.181662272,62500,Graduate Degree,"(4000,5000+]",0,2,58,1,Independent
Adopter,California,400,400,0.192908626,87500,Some College,"(1500,2000]",0,4,51,0,Republican
Adopter,California,150,250,0.181662272,125000,Bachelor Degree,"(3000,4000]",0,2,71,1,Republican
Adopter,California,450,275,0.181662272,125000,Some College,"(2000,3000]",0,3,53,0,Democrat
Adopter,California,160,95,0.181662272,125000,Graduate Degree,"(2000,3000]",0,2,62,0,Independent
Adopter,California,220,250,0.181662272,87500,Some College,"(1000,1500]",0,2,75,1,Republican
Adopter,California,600,250,0.181662272,125000,Graduate Degree,"(3000,4000]",1,2,46,0,Republican
Adopter,California,200,400,0.181662272,175000,High School or Less,"(2000,3000]",1,2,25,0,Republican
Adopter,California,125,175,0.181662272,125000,Graduate Degree,"(1500,2000]",0,2,73,1,Republican
Adopter,California,175,250,0.192908626,125000,Some College,"(2000,3000]",0,2,68,0,Independent
Adopter,California,330,150,0.181662272,62500,Some College,"(2000,3000]",0,2,58,1,Republican
Adopter,California,200,350,0.181662272,62500,Bachelor Degree,"(1500,2000]",0,2,80,1,Democrat
Adopter,California,325,225,0.181662272,62500,Some College,"(1500,2000]",0,2,67,0,Independent
Adopter,California,55,90,0.192908626,37500,High School or Less,"(1000,1500]",0,2,54,0,Independent
Adopter,California,600,500,0.187285449,350000,Some College,"(3000,4000]",0,2,75,1,Independent
Adopter,California,40,300,0.192908626,250000,Bachelor Degree,"(2000,3000]",0,4,41,0,Democrat
Adopter,California,350,225,0.181662272,350000,Bachelor Degree,"(2000,3000]",0,2,63,0,Republican
Adopter,California,325,225,0.192908626,125000,Bachelor Degree,"(2000,3000]",0,2,56,1,Independent
Adopter,California,150,250,0.192908626,175000,Some College,"(3000,4000]",0,3,71,1,Republican
Adopter,California,400,200,0.181662272,175000,Bachelor Degree,"(2000,3000]",0,3,70,1,Republican
Adopter,California,400,400,0.192908626,125000,Graduate Degree,"(2000,3000]",0,2,69,1,Republican
Adopter,California,120,200,0.181662272,175000,Graduate Degree,"(2000,3000]",0,2,62,0,Independent
Adopter,Arizona,60,600,0.184697327,250000,Graduate Degree,"(4000,5000+]",0,2,47,0,Democrat
Adopter,California,145,425,0.18700047,87500,Bachelor Degree,"(2000,3000]",0,3,73,1,Republican
Adopter,California,80,450,0.18700047,125000,Some College,"(1500,2000]",0,4,59,1,Democrat
